,code,name,c_name
1210,600199,金种子酒,酿酒行业
1211,600238,海南椰岛,酿酒行业
1212,600365,通葡股份,酿酒行业
1213,600519,贵州茅台,酿酒行业
1214,600543,莫高股份,酿酒行业
1215,600559,老白干酒,酿酒行业
1216,600573,惠泉啤酒,酿酒行业
1217,600600,青岛啤酒,酿酒行业
1218,600616,金枫酒业,酿酒行业
1219,600702,沱牌舍得,酿酒行业
1220,600779,水井坊,酿酒行业
1221,600809,山西汾酒,酿酒行业
1222,601579,会稽山,酿酒行业
1223,603369,今世缘,酿酒行业
1224,000557,西部创业,酿酒行业
1225,000568,泸州老窖,酿酒行业
1226,000596,古井贡酒,酿酒行业
1227,000729,燕京啤酒,酿酒行业
1228,000752,西藏发展,酿酒行业
1229,000799,酒鬼酒,酿酒行业
1230,000858,五 粮 液,酿酒行业
1231,000860,顺鑫农业,酿酒行业
1232,000869,张 裕Ａ,酿酒行业
1233,000929,兰州黄河,酿酒行业
1234,000995,皇台酒业,酿酒行业
1235,002304,洋河股份,酿酒行业
1236,002461,珠江啤酒,酿酒行业
1237,002646,青青稞酒,酿酒行业
1238,601326,秦港股份,次新股
1239,601619,嘉泽新能,次新股
1240,601878,浙商证券,次新股
1241,601949,中国出版,次新股
1242,603043,广州酒家,次新股
1243,603063,禾望电气,次新股
1244,603079,N圣达,次新股
1245,603129,春风动力,次新股
1246,603233,大参林,次新股
1247,603286,日盈电子,次新股
1248,603305,旭升股份,次新股
1249,603331,百达精工,次新股
1250,603357,设计总院,次新股
1251,603387,基蛋生物,次新股
1252,603458,勘设股份,次新股
1253,603535,嘉诚国际,次新股
1254,603557,起步股份,次新股
1255,603595,东尼电子,次新股
1256,603602,纵横通信,次新股
1257,603612,索通发展,次新股
1258,603617,君禾股份,次新股
1259,603676,卫信康,次新股
1260,603707,健友股份,次新股
1261,603721,中广天择,次新股
1262,603730,岱美股份,次新股
1263,603757,大元泵业,次新股
1264,603776,永安行,次新股
1265,603801,志邦股份,次新股
1266,603825,华扬联众,次新股
1267,603860,中公高科,次新股
1268,603880,南卫股份,次新股
1269,603933,睿能科技,次新股
1270,603938,三孚股份,次新股
1271,603976,正川股份,次新股
1272,603978,深圳新星,次新股
1273,002879,长缆科技,次新股
1274,002882,金龙羽,次新股
1275,002884,凌霄泵业,次新股
1276,002885,京泉华,次新股
1277,002886,沃特股份,次新股
1278,002887,绿茵生态,次新股
1279,002888,惠威科技,次新股
1280,002889,东方嘉盛,次新股
1281,002890,弘宇股份,次新股
1282,002891,中宠股份,次新股
1283,002892,科力尔,次新股
1284,300669,沪宁股份,次新股
1285,300670,大烨智能,次新股
1286,300671,富满电子,次新股
1287,300672,国科微,次新股
1288,300673,佩蒂股份,次新股
1289,300675,建科院,次新股
1290,300676,华大基因,次新股
1291,300677,英科医疗,次新股
1292,300678,中科信息,次新股
1293,300679,电连技术,次新股
1294,300680,隆盛科技,次新股
1295,300681,英搏尔,次新股
1296,300682,朗新科技,次新股
1297,300683,海特生物,次新股
1298,300685,艾德生物,次新股
1299,300686,智动力,次新股
1300,300687,赛意信息,次新股
1301,300688,创业黑马,次新股
1302,300689,澄天伟业,次新股
1303,300690,双一科技,次新股
1304,300691,联合光电,次新股
1305,300692,中环环保,次新股
1306,300693,盛弘股份,次新股
1307,300696,爱乐达,次新股
1308,600112,*ST天成,电器行业
1309,600202,哈空调,电器行业
1310,600379,宝光股份,电器行业
1311,600405,动力源,电器行业
1312,600468,百利电气,电器行业
1313,600482,中国动力,电器行业
1314,600560,金自天正,电器行业
1315,600577,精达股份,电器行业
1316,600847,*ST万里,电器行业
1317,600885,宏发股份,电器行业
1318,601311,骆驼股份,电器行业
1319,601616,广电电气,电器行业
1320,603015,弘讯科技,电器行业
1321,603606,东方电缆,电器行业
1322,603703,盛洋科技,电器行业
1323,603988,中电电机,电器行业
1324,000049,德赛电池,电器行业
1325,000922,*ST佳电,电器行业
1326,002164,宁波东力,电器行业
1327,002176,江特电机,电器行业
1328,002249,大洋电机,电器行业
1329,002266,浙富控股,电器行业
1330,002298,中电鑫龙,电器行业
1331,002309,中利集团,电器行业
1332,002322,理工环科,电器行业
1333,002334,英威腾,电器行业
1334,002335,科华恒盛,电器行业
1335,002339,积成电子,电器行业
1336,002364,中恒电气,电器行业
1337,002380,科远股份,电器行业
1338,002452,长高集团,电器行业
1339,002546,新联电子,电器行业
1340,002576,通达动力,电器行业
1341,002580,圣阳股份,电器行业
1342,002606,大连电瓷,电器行业
1343,002617,露笑科技,电器行业
1344,002647,民盛金科,电器行业
1345,002664,信质电机,电器行业
1346,002665,首航节能,电器行业
1347,002670,国盛金控,电器行业
1348,002684,猛狮科技,电器行业
1349,002706,良信电器,电器行业
1350,002730,电光科技,电器行业
1351,002733,雄韬股份,电器行业
1352,300068,南都电源,电器行业
1353,300140,中环装备,电器行业
1354,300217,东方电热,电器行业
1355,300222,科大智能,电器行业
1356,300252,金信诺,电器行业
1357,300265,通光线缆,电器行业
1358,300274,阳光电源,电器行业
1359,300283,温州宏丰,电器行业
1360,300356,光一科技,电器行业
1361,300376,易事特,电器行业
1362,300403,地尔汉宇,电器行业
1363,300407,凯发电气,电器行业
1364,300438,鹏辉能源,电器行业
1365,300447,全信股份,电器行业
1366,600037,歌华有线,传媒娱乐
1367,600088,中视传媒,传媒娱乐
1368,600234,ST山水,传媒娱乐
1369,600373,中文传媒,传媒娱乐
1370,600551,时代出版,传媒娱乐
1371,600633,浙数文化,传媒娱乐
1372,600637,东方明珠,传媒娱乐
1373,600757,长江传媒,传媒娱乐
1374,600825,新华传媒,传媒娱乐
1375,600831,广电网络,传媒娱乐
1376,600959,江苏有线,传媒娱乐
1377,601098,中南传媒,传媒娱乐
1378,601801,皖新传媒,传媒娱乐
1379,601928,凤凰传媒,传媒娱乐
1380,601929,吉视传媒,传媒娱乐
1381,601999,出版传媒,传媒娱乐
1382,000156,华数传媒,传媒娱乐
1383,000504,南华生物,传媒娱乐
1384,000607,华媒控股,传媒娱乐
1385,000665,湖北广电,传媒娱乐
1386,000719,大地传媒,传媒娱乐
1387,000793,华闻传媒,传媒娱乐
1388,000835,长城动漫,传媒娱乐
1389,000917,电广传媒,传媒娱乐
1390,002071,长城影视,传媒娱乐
1391,002143,印纪传媒,传媒娱乐
1392,002181,粤 传 媒,传媒娱乐
1393,002238,天威视讯,传媒娱乐
1394,002292,奥飞娱乐,传媒娱乐
1395,002624,完美世界,传媒娱乐
1396,002712,思美传媒,传媒娱乐
1397,002739,万达电影,传媒娱乐
1398,300027,华谊兄弟,传媒娱乐
1399,300133,华策影视,传媒娱乐
1400,300148,天舟文化,传媒娱乐
1401,300251,光线传媒,传媒娱乐
1402,300291,华录百纳,传媒娱乐
1403,300336,新文化,传媒娱乐
1404,300364,中文在线,传媒娱乐
1405,300426,唐德影视,传媒娱乐
1406,600075,新疆天业,化工行业
1407,600078,澄星股份,化工行业
1408,600091,ST明科,化工行业
1409,600135,乐凯胶片,化工行业
1410,600141,兴发集团,化工行业
1411,600155,宝硕股份,化工行业
1412,600160,巨化股份,化工行业
1413,600228,*ST昌九,化工行业
1414,600229,城市传媒,化工行业
1415,600249,两面针,化工行业
1416,600273,嘉化能源,化工行业
1417,600277,亿利洁能,化工行业
1418,600281,太化股份,化工行业
1419,600299,安迪苏,化工行业
1420,600301,ST南化,化工行业
1421,600309,万华化学,化工行业
1422,600315,上海家化,化工行业
1423,600319,亚星化学,化工行业
1424,600328,兰太实业,化工行业
1425,600339,中油工程,化工行业
1426,600352,浙江龙盛,化工行业
1427,600367,红星发展,化工行业
1428,600378,天科股份,化工行业
1429,600409,三友化工,化工行业
1430,600481,双良节能,化工行业
1431,600490,鹏欣资源,化工行业
1432,600599,熊猫金控,化工行业
1433,600618,氯碱化工,化工行业
1434,600636,*ST爱富,化工行业
1435,600722,金牛化工,化工行业
1436,600746,江苏索普,化工行业
1437,600844,*ST丹科,化工行业
1438,600985,雷鸣科化,化工行业
1439,601118,海南橡胶,化工行业
1440,601208,东材科技,化工行业
1441,601216,君正集团,化工行业
1442,601678,滨化股份,化工行业
1443,603002,宏昌电子,化工行业
1444,603010,万盛股份,化工行业
1445,603077,和邦生物,化工行业
1446,603188,亚邦股份,化工行业
1447,000510,金路集团,化工行业
1448,000523,广州浪奇,化工行业
1449,000545,金浦钛业,化工行业
1450,000565,渝三峡Ａ,化工行业
1451,000627,天茂集团,化工行业
1452,000635,英 力 特,化工行业
1453,000662,天夏智慧,化工行业
1454,000683,远兴能源,化工行业
1455,000698,沈阳化工,化工行业
1456,000707,双环科技,化工行业
1457,000737,南风化工,化工行业
1458,000755,*ST三维,化工行业
1459,000818,方大化工,化工行业
1460,000822,山东海化,化工行业
1461,000887,中鼎股份,化工行业
1462,000985,大庆华科,化工行业
1463,000990,诚志股份,化工行业
1464,002010,传化智联,化工行业
1465,002014,永新股份,化工行业
1466,002037,久联发展,化工行业
1467,002053,云南能投,化工行业
1468,002054,德美化工,化工行业
1469,002061,江山化工,化工行业
1470,002068,黑猫股份,化工行业
1471,002092,中泰化学,化工行业
1472,002094,青岛金王,化工行业
1473,002096,南岭民爆,化工行业
1474,002109,兴化股份,化工行业
1475,002125,湘潭电化,化工行业
1476,002136,安 纳 达,化工行业
1477,002145,中核钛白,化工行业
1478,002165,红 宝 丽,化工行业
1479,002192,融捷股份,化工行业
1480,002201,九鼎新材,化工行业
1481,002211,宏达新材,化工行业
1482,002217,合力泰,化工行业
1483,002224,三 力 士,化工行业
1484,002226,江南化工,化工行业
1485,002246,北化股份,化工行业
1486,002250,联化科技,化工行业
1487,002256,兆新股份,化工行业
1488,002319,乐通股份,化工行业
1489,002326,永太科技,化工行业
1490,002341,新纶科技,化工行业
1491,002360,同德化工,化工行业
1492,002361,神剑股份,化工行业
1493,002377,国创高新,化工行业
1494,002381,双箭股份,化工行业
1495,002386,天原集团,化工行业
1496,002395,双象股份,化工行业
1497,002407,多氟多,化工行业
1498,002408,齐翔腾达,化工行业
1499,002409,雅克科技,化工行业
1500,002411,必康股份,化工行业
1501,002440,闰土股份,化工行业
1502,002442,龙星化工,化工行业
1503,002450,康得新,化工行业
1504,002453,天马精化,化工行业
1505,002455,百川股份,化工行业
1506,600048,保利地产,房地产
1507,600052,浙江广厦,房地产
1508,600053,九鼎投资,房地产
1509,600067,冠城大通,房地产
1510,600077,宋都股份,房地产
1511,600082,海泰发展,房地产
1512,600094,大名城,房地产
1513,600095,哈高科,房地产
1514,600113,浙江东日,房地产
1515,600133,东湖高新,房地产
1516,600159,大龙地产,房地产
1517,600162,香江控股,房地产
1518,600173,卧龙地产,房地产
1519,600175,美都能源,房地产
1520,600185,格力地产,房地产
1521,600208,新湖中宝,房地产
1522,600223,鲁商置业,房地产
1523,600225,*ST松江,房地产
1524,600239,云南城投,房地产
1525,600240,华业资本,房地产
1526,600246,万通地产,房地产
1527,600266,北京城建,房地产
1528,600322,天房发展,房地产
1529,600325,华发股份,房地产
1530,600340,华夏幸福,房地产
1531,600376,首开股份,房地产
1532,600383,金地集团,房地产
1533,600393,粤泰股份,房地产
1534,600463,空港股份,房地产
1535,600503,华丽家族,房地产
1536,600510,黑牡丹,房地产
1537,600533,栖霞建设,房地产
1538,600565,迪马股份,房地产
1539,600568,中珠医疗,房地产
1540,600606,绿地控股,房地产
1541,600615,丰华股份,房地产
1542,600621,华鑫股份,房地产
1543,600638,新黄浦,房地产
1544,600641,万业企业,房地产
1545,600657,信达地产,房地产
1546,600663,陆家嘴,房地产
1547,600665,天地源,房地产
1548,600675,中华企业,房地产
1549,600683,京投发展,房地产
1550,600684,珠江实业,房地产
1551,600696,*ST匹凸,房地产
1552,600716,凤凰股份,房地产
1553,600724,宁波富达,房地产
1554,600732,ST新梅,房地产
1555,600733,S*ST前锋,房地产
1556,600743,华远地产,房地产
1557,600745,闻泰科技,房地产
1558,600748,上实发展,房地产
1559,600767,*ST运盛,房地产
1560,600773,西藏城投,房地产
1561,600791,京能置业,房地产
1562,600807,天业股份,房地产
1563,600823,世茂股份,房地产
1564,600862,中航高科,房地产
1565,600890,中房股份,房地产
1566,601588,北辰实业,房地产
1567,000002,万 科Ａ,房地产
1568,000005,世纪星源,房地产
1569,000006,深振业Ａ,房地产
1570,000009,中国宝安,房地产
1571,000011,深物业A,房地产
1572,000014,沙河股份,房地产
1573,000029,深深房Ａ,房地产
1574,000031,中粮地产,房地产
1575,000036,华联控股,房地产
1576,000038,深大通,房地产
1577,000040,东旭蓝天,房地产
1578,000042,中洲控股,房地产
1579,000043,中航地产,房地产
1580,000046,泛海控股,房地产
1581,000056,皇庭国际,房地产
1582,000402,金 融 街,房地产
1583,000502,绿景控股,房地产
1584,000505,珠江控股,房地产
1585,000506,中润资源,房地产
1586,000514,渝 开 发,房地产
1587,000517,荣安地产,房地产
1588,000526,*ST紫学,房地产
1589,000534,万泽股份,房地产
1590,000537,广宇发展,房地产
1591,000540,中天金融,房地产
1592,000558,莱茵体育,房地产
1593,000567,海德股份,房地产
1594,000573,粤宏远Ａ,房地产
1595,000608,阳光股份,房地产
1596,000609,绵石投资,房地产
1597,000616,海航投资,房地产
1598,000620,新华联,房地产
1599,000631,顺发恒业,房地产
1600,000656,金科股份,房地产
1601,000667,美好置业,房地产
1602,000668,荣丰控股,房地产
1603,000671,阳 光 城,房地产
1604,000691,ST亚太,房地产
1605,000718,苏宁环球,房地产
1606,600000,浦发银行,金融行业
1607,600015,华夏银行,金融行业
1608,600016,民生银行,金融行业
1609,600030,中信证券,金融行业
1610,600036,招商银行,金融行业
1611,600109,国金证券,金融行业
1612,600291,西水股份,金融行业
1613,600369,西南证券,金融行业
1614,600643,爱建集团,金融行业
1615,600705,中航资本,金融行业
1616,600816,安信信托,金融行业
1617,600830,香溢融通,金融行业
1618,600837,海通证券,金融行业
1619,600958,东方证券,金融行业
1620,600999,招商证券,金融行业
1621,601009,南京银行,金融行业
1622,601099,太平洋,金融行业
1623,601166,兴业银行,金融行业
1624,601169,北京银行,金融行业
1625,601198,东兴证券,金融行业
1626,601288,农业银行,金融行业
1627,601318,中国平安,金融行业
1628,601328,交通银行,金融行业
1629,601336,新华保险,金融行业
1630,601377,兴业证券,金融行业
1631,601398,工商银行,金融行业
1632,601555,东吴证券,金融行业
1633,601601,中国太保,金融行业
1634,601628,中国人寿,金融行业
1635,601688,华泰证券,金融行业
1636,601788,光大证券,金融行业
1637,601818,光大银行,金融行业
1638,601901,方正证券,金融行业
1639,601939,建设银行,金融行业
1640,601988,中国银行,金融行业
1641,601998,中信银行,金融行业
1642,000001,平安银行,金融行业
1643,000166,申万宏源,金融行业
1644,000415,渤海金控,金融行业
1645,000563,陕国投Ａ,金融行业
1646,000686,东北证券,金融行业
1647,000712,锦龙股份,金融行业
1648,000728,国元证券,金融行业
1649,000750,国海证券,金融行业
1650,000776,广发证券,金融行业
1651,000783,长江证券,金融行业
1652,002142,宁波银行,金融行业
1653,002500,山西证券,金融行业
1654,002673,西部证券,金融行业
1655,002736,国信证券,金融行业
1656,600172,黄河旋风,其它行业
1657,600516,方大炭素,其它行业
1658,600783,鲁信创投,其它行业
1659,603022,新通联,其它行业
1660,603023,威帝股份,其它行业
1661,603026,石大胜华,其它行业
1662,603108,润达医疗,其它行业
1663,603116,红蜻蜓,其它行业
1664,603198,迎驾贡酒,其它行业
1665,603227,雪峰科技,其它行业
1666,603300,华铁科技,其它行业
1667,603311,金海环境,其它行业
1668,603566,普莱柯,其它行业
1669,603568,伟明环保,其它行业
1670,603598,引力传媒,其它行业
1671,603669,灵康药业,其它行业
1672,603688,石英股份,其它行业
1673,603718,海利生物,其它行业
1674,603885,吉祥航空,其它行业
1675,603901,永创智能,其它行业
1676,603918,金桥信息,其它行业
1677,603968,醋化股份,其它行业
1678,603989,艾华集团,其它行业
1679,900901,云赛Ｂ股,其它行业
1680,900902,市北B股,其它行业
1681,900903,大众Ｂ股,其它行业
1682,900904,神奇B股,其它行业
1683,900905,老凤祥Ｂ,其它行业
1684,900906,中毅达B,其它行业
1685,900907,鹏起Ｂ股,其它行业
1686,900908,氯碱Ｂ股,其它行业
1687,900909,华谊B股,其它行业
1688,900910,海立Ｂ股,其它行业
1689,900911,金桥Ｂ股,其它行业
1690,900912,外高Ｂ股,其它行业
1691,900913,国新B股,其它行业
1692,900914,锦投Ｂ股,其它行业
1693,900915,中路Ｂ股,其它行业
1694,900916,凤凰B股,其它行业
1695,900917,海欣Ｂ股,其它行业
1696,900918,耀皮Ｂ股,其它行业
1697,900919,绿庭B股,其它行业
1698,900920,上柴Ｂ股,其它行业
1699,900921,*ST丹科B,其它行业
1700,900922,三毛B股,其它行业
1701,900923,百联Ｂ股,其它行业
1702,900924,上工Ｂ股,其它行业
1703,900925,机电Ｂ股,其它行业
1704,900926,宝信Ｂ,其它行业
1705,900927,物贸Ｂ股,其它行业
1706,900928,临港B股,其它行业
1707,900929,锦旅Ｂ股,其它行业
1708,900930,*ST沪普B,其它行业
1709,900932,陆家Ｂ股,其它行业
1710,900933,华新Ｂ股,其它行业
1711,900934,锦江Ｂ股,其它行业
1712,900935,阳晨Ｂ股,其它行业
1713,900936,鄂资Ｂ股,其它行业
1714,900937,华电Ｂ股,其它行业
1715,900938,天海B,其它行业
1716,900939,汇丽B,其它行业
1717,900940,大名城B,其它行业
1718,900941,东信Ｂ股,其它行业
1719,900942,黄山Ｂ股,其它行业
1720,900943,开开Ｂ股,其它行业
1721,900945,海控Ｂ股,其它行业
1722,900946,天雁B股,其它行业
1723,900947,振华Ｂ股,其它行业
1724,900948,伊泰Ｂ股,其它行业
1725,900951,*ST大化B,其它行业
1726,900952,锦港Ｂ股,其它行业
1727,900953,凯马Ｂ,其它行业
1728,900955,海创B股,其它行业
1729,900956,东贝Ｂ股,其它行业
1730,900957,凌云Ｂ股,其它行业
1731,000511,*ST烯碳,其它行业
1732,000795,英洛华,其它行业
1733,002088,鲁阳节能,其它行业
1734,002297,博云新材,其它行业
1735,002352,顺丰控股,其它行业
1736,002753,永东股份,其它行业
1737,002755,东方新星,其它行业
1738,002756,永兴特钢,其它行业
1739,002757,南兴装备,其它行业
1740,002758,华通医药,其它行业
1741,002759,天际股份,其它行业
1742,200011,深物业B,其它行业
1743,200012,南 玻Ｂ,其它行业
1744,200016,深康佳Ｂ,其它行业
1745,200017,深中华B,其它行业
1746,200018,神州B,其它行业
1747,200019,深深宝Ｂ,其它行业
1748,200020,深华发Ｂ,其它行业
1749,200022,深赤湾Ｂ,其它行业
1750,200025,特 力Ｂ,其它行业
1751,200026,飞亚达Ｂ,其它行业
1752,200028,一致Ｂ,其它行业
1753,200029,深深房Ｂ,其它行业
1754,200030,富奥B,其它行业
1755,200037,深南电B,其它行业
1756,600007,中国国贸,开发区
1757,600064,南京高科,开发区
1758,600215,长春经开,开发区
1759,600604,市北高新,开发区
1760,600639,浦东金桥,开发区
1761,600648,外高桥,开发区
1762,600658,电子城,开发区
1763,600736,苏州高新,开发区
1764,600895,张江高科,开发区
1765,000628,高新发展,开发区
1766,600050,中国联通,电子信息
1767,600074,保千里,电子信息
1768,600076,康欣新材,电子信息
1769,600100,同方股份,电子信息
1770,600105,永鼎股份,电子信息
1771,600130,波导股份,电子信息
1772,600198,大唐电信,电子信息
1773,600271,航天信息,电子信息
1774,600288,大恒科技,电子信息
1775,600289,亿阳信通,电子信息
1776,600330,天通股份,电子信息
1777,600345,长江通信,电子信息
1778,600406,国电南瑞,电子信息
1779,600410,华胜天成,电子信息
1780,600446,金证股份,电子信息
1781,600455,博通股份,电子信息
1782,600476,湘邮科技,电子信息
1783,600485,信威集团,电子信息
1784,600487,亨通光电,电子信息
1785,600498,烽火通信,电子信息
1786,600522,中天科技,电子信息
1787,600536,中国软件,电子信息
1788,600556,ST慧球,电子信息
1789,600562,国睿科技,电子信息
1790,600570,恒生电子,电子信息
1791,600571,信雅达,电子信息
1792,600588,用友网络,电子信息
1793,600601,方正科技,电子信息
1794,600608,*ST沪科,电子信息
1795,600654,*ST中安,电子信息
1796,600677,航天通信,电子信息
1797,600680,*ST上普,电子信息
1798,600718,东软集团,电子信息
