,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
293,300305,裕兴股份,0.12,-0.73,,2.5,,3537.05,-0.9,,08-22
294,600137,浪莎股份,0.1,232.26,,2.18,,998.36,226.92,,08-22
295,002604,龙力生物,0.1,25.0,,1.98,,6086.83,36.39,,08-22
296,300380,安硕信息,-0.05,-200.0,,-1.78,,-690.48,-191.76,,08-22
297,002641,永高股份,0.06,-57.14,,2.46,,6317.15,-48.27,,08-22
298,600262,北方股份,0.13,-388.94,,2.08,,2131.25,-388.58,,08-22
299,002043,兔宝宝,0.19,58.33,,9.5,,15795.33,61.12,,08-22
300,002351,漫步者,0.12,48.75,,3.93,,7012.76,48.74,10派0.5,08-22
301,601137,博威合金,0.23,109.09,,4.59,,14645.58,197.38,,08-22
302,601567,三星医疗,0.16,-5.88,,3.32,,23159.05,13.65,,08-22
303,002010,传化智联,0.06,-57.14,,1.68,,18942.32,-57.14,,08-22
304,300430,诚益通,0.34,6.25,,3.69,,3464.53,12.67,10转6,08-22
305,603223,恒通股份,0.25,8.7,,4.65,,3012.57,7.14,,08-22
306,002049,紫光国芯,0.2,-17.84,,3.8,,12348.08,-17.86,,08-22
307,002669,康达新材,0.17,-32.65,,2.33,,3808.0,-22.21,,08-22
308,002696,百洋股份,0.08,5.35,,1.41,,1455.26,5.39,,08-22
309,300495,美尚生态,0.19,-46.95,,4.2,,11074.21,57.01,,08-22
310,002124,天邦股份,0.19,-39.77,,6.13,,13557.0,-33.32,,08-22
311,603819,神力股份,0.18,-35.71,,2.93,,2157.55,-13.63,,08-22
312,603991,至正股份,0.21,-12.5,,3.94,,1344.29,-0.93,,08-22
313,600845,宝信软件,0.26,6.1,,4.87,,20450.34,5.97,,08-22
314,600891,秋林集团,0.13,-43.48,,2.72,,7999.77,-43.92,,08-22
315,300206,理邦仪器,0.08,116.32,,3.99,,4883.82,116.35,,08-22
316,600052,浙江广厦,0.04,-92.86,,1.54,,3217.57,-93.42,,08-22
317,601700,风范股份,0.1,0.0,,3.71,,11462.64,2.37,,08-22
318,300328,宜安科技,0.05,51.18,,2.84,,2105.24,53.77,,08-22
319,002576,通达动力,0.11,-380.99,,2.07,,1781.71,-381.21,,08-22
320,002621,三垒股份,0.03,-50.0,,0.77,,874.19,-33.23,,08-22
321,002023,海特高新,0.03,-57.14,,0.7,,2307.86,-54.03,,08-22
322,002102,冠福股份,0.03,-72.84,,1.71,,7860.16,-3.0,,08-22
323,600353,旭光股份,0.04,3.98,,1.99,,2130.63,3.93,,08-22
324,603519,立霸股份,0.25,8.7,,5.68,,3975.48,10.39,,08-22
325,002136,安纳达,0.38,1897.35,,14.91,,8118.03,1895.11,,08-22
326,300545,联得装备,0.37,23.33,,5.5,,2637.3,66.44,,08-22
327,600510,黑牡丹,0.13,-23.53,,1.81,,13933.06,-21.11,,08-22
328,600583,海油工程,0.05,-75.0,,0.86,,19985.04,-77.03,,08-22
329,002282,博深工具,0.13,225.0,,5.52,,4520.56,253.03,,08-22
330,002873,新天药业,0.54,12.34,,8.76,,2963.67,19.35,,08-22
331,000159,国际实业,-0.13,289.75,,-2.8,,-6038.55,289.85,10派0.3,08-22
332,002483,润邦股份,0.11,-31.25,,2.15,,5262.51,-21.08,,08-22
333,000962,东方钽业,-0.22,-30.85,,-6.63,,-9535.34,-30.85,,08-22
334,002591,恒大高新,-0.04,951.22,,-1.45,,-1152.23,981.32,,08-22
335,001979,招商蛇口,0.44,-8.33,,6.03,,346643.75,-9.49,,08-22
336,603196,日播时尚,0.13,25.16,,4.54,,2524.06,32.2,,08-22
337,300484,蓝海华腾,0.34,-50.72,,11.07,,7084.06,4.74,,08-22
338,002114,罗平锌电,0.02,-122.22,,0.48,,779.6,-133.0,,08-22
339,603556,海兴电力,0.72,-11.11,,6.29,,27154.24,19.1,,08-22
340,000656,金科股份,0.06,-57.14,,2.13,,45559.23,-31.66,,08-22
341,300197,铁汉生态,0.18,-5.26,,5.13,,26925.76,51.8,,08-22
342,300259,新天科技,0.07,-12.5,3.24,2.08,,3593.0,-4.91,,08-22
343,000868,安凯客车,-0.04,-233.33,,-2.2,,-2878.4,-249.89,,08-22
344,600103,青山纸业,0.04,1182.14,,1.97,,6360.8,2054.04,,08-22
345,600267,海正药业,0.01,-33.33,,0.2,,1350.4,-33.61,,08-22
346,603208,江山欧派,0.8,-11.11,,7.76,,5943.1,9.41,,08-22
347,002665,首航节能,0.05,25.0,,3.16,,9297.43,6.54,,08-22
348,002695,煌上煌,0.16,-57.89,,4.93,,8003.82,67.99,,08-22
349,002149,西部材料,0.05,64.81,,1.17,,2010.64,301.02,,08-22
350,300563,神宇股份,0.29,-12.12,,5.35,,2328.85,17.21,,08-22
351,600497,驰宏锌锗,0.13,1304.44,,5.99,,54462.82,3148.5,,08-22
352,002219,恒康医疗,0.09,16.56,,3.97,,16548.91,15.05,,08-22
353,300036,超图软件,0.06,114.81,,1.6,,2602.06,143.62,,08-22
354,002359,齐星铁塔,0.05,-4.94,,1.0,,2551.9,11.93,10转7,08-22
355,000688,建新矿业,0.21,293.88,,12.88,,24149.98,293.92,,08-22
356,002513,蓝丰生化,0.18,-5.26,,2.39,,6075.57,-5.15,,08-22
357,600178,东安动力,0.09,-29.24,,2.13,,3937.18,-29.24,,08-22
358,600239,云南城投,-0.18,-41.38,,-6.31,,-28336.58,-12.07,,08-22
359,002674,兴业科技,0.08,101.51,,1.03,,2416.91,151.61,,08-22
360,000768,中航飞机,0.03,14.14,,0.6,,9161.67,14.05,,08-22
361,300329,海伦钢琴,0.08,13.38,,2.5,,2022.5,13.34,,08-22
362,603085,天成自控,0.12,-25.0,,2.98,,2786.13,70.01,,08-22
363,600243,青海华鼎,0.11,-218.79,,2.64,,4637.64,-214.18,,08-22
364,002025,航天电器,0.35,20.69,,6.68,,14893.22,18.13,,08-22
365,300477,合纵科技,0.12,9.09,,3.75,,3356.77,11.66,,08-22
366,603360,百傲化学,0.45,2.27,,9.21,,5460.71,25.5,,08-22
367,603520,司太立,0.45,0.0,,6.56,,5449.35,16.6,,08-22
368,002137,麦达数字,0.06,-73.13,,2.19,,3570.44,-72.61,,08-22
369,300580,贝斯特,0.31,-9.07,,5.34,,5856.5,16.16,,08-22
370,600585,海螺水泥,1.27,101.59,,8.46,,671672.35,100.21,,08-22
371,002875,安奈儿,0.56,3.7,,10.1,,4445.34,10.54,,08-22
372,000966,长源电力,-0.08,-129.48,,-2.63,,-9015.5,-129.5,,08-21
373,600521,华海药业,0.29,16.0,,6.51,,29543.07,14.12,,08-21
374,002302,西部建设,-0.02,-128.57,,-0.43,,-1836.07,-123.8,,08-21
375,600381,青海春天,0.12,56.6,,4.14,,8459.32,55.89,,08-21
376,300693,盛弘股份,0.46,15.0,3.98,12.04,0.27,3171.02,16.06,,08-21
377,603358,华达科技,0.86,-17.31,,5.78,,13236.32,5.81,,08-21
378,300054,鼎龙股份,0.16,-28.15,,4.87,,15531.41,55.67,,08-21
379,002468,申通快递,0.49,4800.0,,12.84,,74650.09,16308.12,,08-21
380,300342,天银机电,0.22,-4.35,,7.39,,9211.73,28.14,,08-21
381,002035,华帝股份,0.41,-5.85,,12.71,,23579.59,52.63,,08-21
382,300514,友讯达,0.31,77.02,,8.4,,2568.62,96.76,,08-21
383,002745,木林森,0.58,70.59,,5.66,,30612.48,100.58,,08-21
384,002261,拓维信息,0.12,0.0,,3.37,,12989.63,0.52,,08-21
385,603976,正川股份,0.52,10.64,6.55,8.12,0.17,4244.97,11.11,,08-21
386,002007,华兰生物,0.46,5.05,,9.72,,43112.05,5.07,,08-21
387,603319,湘油泵,0.51,37.84,,6.73,,4153.24,84.32,,08-21
388,603617,君禾股份,0.44,-2.22,,15.79,,3817.09,12.37,,08-21
389,002619,艾格拉斯,0.08,0.0,,3.41,,11859.8,82.77,,08-21
390,002703,浙江世宝,0.13,2.11,,2.66,,3971.51,2.18,,08-21
391,002872,天圣制药,0.61,7.02,,5.01,,10175.64,12.43,,08-21
392,000786,北新建材,0.38,17.23,,6.43,,68232.43,48.51,,08-21
393,002628,成都路桥,0.02,2.06,,0.54,,1458.45,1.98,,08-21
394,300629,新劲刚,0.13,-13.33,,3.42,,736.73,0.61,,08-21
395,002832,比音勒芬,0.79,-8.14,,6.35,,8395.89,21.39,,08-21
396,002857,三晖电气,0.01,-200.0,,0.21,,49.88,-196.96,,08-21
397,300170,汉得信息,0.15,19.29,,6.05,,12914.64,22.83,,08-21
398,002472,双环传动,0.17,-32.0,,3.74,,11442.53,38.46,,08-21
399,300236,上海新阳,0.18,17.52,,2.75,,3469.89,20.24,,08-21
400,002817,黄山胶囊,0.32,-36.0,,4.28,,2740.57,-15.8,,08-21
401,002615,哈尔斯,0.19,58.33,,9.82,,7618.42,135.25,,08-21
402,002831,裕同科技,0.78,10.46,,7.09,,31132.17,22.73,,08-21
403,300666,江丰电子,0.11,22.22,,5.07,,2058.4,34.23,,08-21
404,603966,法兰泰克,0.16,-5.88,,3.31,,2458.67,17.88,,08-21
405,002877,智能自控,0.23,-2.15,,6.03,,2209.7,3.36,,08-21
406,002885,京泉华,0.58,41.98,,9.56,,3492.64,42.16,,08-21
407,002527,新时达,0.16,6.32,,3.58,,9919.46,9.62,,08-21
408,600332,白云山,0.71,10.56,11.1,6.46,0.53,115814.01,39.23,,08-21
409,002013,中航机电,0.07,-20.9,,2.38,,18023.38,32.69,,08-21
410,002672,东江环保,0.25,4.17,,6.41,,22014.71,6.83,,08-21
411,002128,露天煤业,0.64,204.76,,10.58,,105146.0,202.1,,08-21
412,002766,索菱股份,0.29,52.79,,4.05,,5716.8,65.82,,08-21
413,300611,美力科技,0.12,-60.0,,3.67,,2136.22,6.93,,08-21
414,002846,英联股份,0.21,-22.11,,5.04,,2418.56,0.25,10派2转6,08-21
415,002277,友阿股份,0.19,-48.56,,5.35,,26853.54,28.68,,08-21
416,002626,金达威,0.24,9.09,,6.66,,14913.44,15.09,,08-21
417,300033,同花顺,0.53,-22.06,,10.06,,28640.6,-21.3,,08-21
418,002640,跨境通,0.22,83.33,,7.2,,31489.79,98.87,,08-21
419,002363,隆基机械,0.11,0.0,,2.29,,4291.86,10.98,,08-21
420,002393,力生制药,0.43,13.16,,2.57,,7838.35,13.14,,08-21
421,000881,中广核技,0.14,13590.0,,2.8,,14454.48,34881.78,,08-21
422,002276,万马股份,0.06,-45.45,,1.85,,5718.66,-44.65,10派1,08-21
423,002868,绿康生化,0.49,-26.87,,13.13,,4675.64,-22.55,,08-21
424,603996,中新科技,0.05,42.09,,1.01,,1429.44,42.02,,08-21
425,600355,精伦电子,-0.02,-550.0,,-2.18,,-884.87,-561.53,,08-21
426,002322,理工环科,0.26,333.33,,3.45,,10380.96,293.86,,08-19
427,600825,新华传媒,0.02,-20.0,,0.82,,2133.5,-17.49,,08-19
428,002443,金洲管道,0.07,-30.0,,1.92,,3844.78,-26.83,,08-19
429,000793,华闻传媒,0.18,13.21,,3.72,,35950.04,11.46,,08-19
430,603198,迎驾贡酒,0.41,0.0,,8.37,,32947.33,-0.32,,08-19
431,002719,麦趣尔,0.1,-50.0,,0.99,,1135.67,-47.22,,08-19
432,002782,可立克,0.07,-22.05,,3.54,,2920.72,-22.09,,08-19
433,603979,金诚信,0.19,-34.48,,2.99,,11138.21,3.62,,08-19
434,600750,江中药业,0.7,6.06,,7.73,,21044.4,7.06,,08-19
435,002476,宝莫股份,-0.08,-407.17,,-4.9,,-4720.93,-407.54,,08-19
436,601198,东兴证券,0.21,-31.67,,3.02,,56458.87,-25.75,,08-19
437,601616,广电电气,0.01,-112.94,,0.4,,929.08,-112.99,,08-19
438,000931,中关村,-0.09,322.82,,-5.42,,-6502.61,367.57,,08-19
439,603568,伟明环保,0.36,50.0,,11.95,,24631.64,48.07,,08-19
440,002399,海普瑞,0.01,-97.14,,0.09,,745.01,-97.15,,08-19
441,000628,高新发展,0.06,229.34,,2.33,,1719.29,230.65,,08-19
442,000715,中兴商业,0.12,39.77,,2.82,,3445.52,40.29,,08-19
443,000821,京山轻机,0.15,150.0,,4.02,,7132.36,156.25,,08-19
444,000948,南天信息,-0.23,21.75,,-4.06,,-5756.87,21.81,,08-19
445,600241,时代万恒,-0.01,-90.0,,-0.28,,-171.84,-90.45,,08-19
446,600278,东方创业,0.15,7.14,,2.34,,7982.54,7.83,,08-19
447,002827,高争民爆,0.3,0.0,,7.29,,5590.29,34.99,,08-19
448,002849,威星智能,0.25,-15.34,,4.43,,1950.65,3.11,,08-19
449,002385,大北农,0.13,42.59,,5.54,,52466.44,42.56,,08-19
450,300227,光韵达,0.09,3155.17,,2.95,,1413.72,3362.64,,08-19
451,002494,华斯股份,0.03,0.0,,0.56,,1113.2,27.49,,08-19
452,600020,中原高速,0.23,401.56,,5.52,,77638.82,104.64,,08-19
453,601899,紫金矿业,0.07,176.0,,5.07,,150539.94,179.63,,08-19
454,600127,金健米业,0.01,-28.29,,0.94,,698.77,-28.23,,08-19
455,300556,丝路视觉,0.06,-50.0,,1.72,,692.94,-28.01,,08-19
456,603606,东方电缆,0.09,28.57,,3.25,,2809.83,31.12,,08-19
457,600470,六国化工,-0.02,-72.58,,-0.43,,-867.89,-73.14,,08-19
458,603669,灵康药业,0.23,-17.86,,4.94,,5896.72,-19.47,,08-19
459,300630,普利制药,0.29,16.0,,6.51,,3122.27,38.16,,08-19
460,600594,益佰制药,0.23,6.42,,4.56,,18366.74,6.54,,08-19
461,600744,华银电力,-0.26,83.57,,-11.69,,-45764.91,79.07,,08-19
462,000419,通程控股,0.15,7.19,,4.04,,8017.06,7.15,,08-19
463,600784,鲁银投资,0.01,-91.45,,0.36,,572.93,-91.42,,08-19
464,000610,西安旅游,-0.03,-296.79,,-0.91,,-726.73,-296.33,,08-19
465,002418,康盛股份,0.06,-40.0,,3.42,,7228.29,-36.41,,08-19
466,600228,*ST昌九,-0.06,-14.29,,-77.18,,-1416.71,-9.87,,08-19
467,002123,梦网集团,0.18,5.88,,2.98,,15492.56,5.22,,08-19
468,600379,宝光股份,0.1,-3.81,,4.86,,2321.65,-3.81,,08-19
469,603567,珍宝岛,0.24,-4.16,,4.53,,19952.28,-4.17,,08-19
470,002242,九阳股份,0.47,0.0,,9.97,,36123.24,-0.69,,08-19
471,002841,视源股份,0.78,-12.36,,15.76,,30981.73,-4.39,,08-19
472,603909,合诚股份,0.29,-16.83,,4.96,,2930.35,10.9,,08-19
473,600619,海立股份,0.13,225.0,,2.82,,11434.55,214.37,,08-19
474,300248,新开普,0.07,126.13,,1.83,,2208.84,138.61,,08-19
475,002574,明牌珠宝,0.11,37.5,,1.81,,5583.05,33.8,,08-19
476,603078,江化微,0.52,-19.69,,5.29,,2607.64,-10.83,,08-19
477,603168,莎普爱思,0.34,-46.88,,5.09,,8319.64,-20.26,,08-19
478,600277,亿利洁能,0.06,-20.09,,1.21,,16089.38,2.55,,08-19
479,002164,宁波东力,0.03,200.0,,1.37,,1507.66,373.82,,08-19
480,300309,吉艾科技,0.06,-400.0,,2.16,,3049.51,-475.54,,08-19
481,000972,*ST中基,-0.05,-26.66,,-4.94,,-4006.82,-26.78,,08-19
482,002045,国光电器,0.08,700.0,,2.54,,3443.11,785.15,,08-19
483,002187,广百股份,0.29,11.54,,3.77,,9761.97,9.15,,08-19
484,603899,晨光文具,0.31,15.35,,11.57,,28907.44,15.36,,08-19
485,002271,东方雨虹,0.56,27.27,,9.38,,49371.89,35.49,,08-19
486,600693,东百集团,0.1,810.53,,4.76,,9324.58,809.72,,08-19
487,300035,中科电气,0.06,-20.57,,2.68,,2859.15,83.58,,08-19
488,600836,界龙实业,-0.02,-480.0,,-1.49,,-1275.54,-495.61,,08-19
489,000609,绵石投资,0.43,-8.12,,8.2,,12376.74,-10.83,10派1,08-19
490,600995,文山电力,0.42,68.0,,11.94,,19928.08,67.46,,08-19
491,601311,骆驼股份,0.25,8.7,,4.34,,21435.66,10.15,,08-19
492,600351,亚宝药业,0.14,20.02,,4.01,,10714.82,20.06,,08-19
493,603586,金麒麟,0.55,-11.29,,6.75,,10130.05,3.88,,08-19
494,002796,世嘉科技,0.18,-48.57,,2.95,,1444.26,-34.04,,08-19
495,600506,香梨股份,-0.0,-95.83,,-0.05,,-12.83,-96.44,,08-19
496,601118,海南橡胶,-0.03,-42.73,,-1.55,,-12384.65,-42.76,,08-19
497,600248,延长化建,0.1,13.13,,3.17,,6206.11,13.06,,08-19
498,002678,珠江钢琴,0.1,11.11,,4.46,,9148.17,10.71,,08-19
499,300482,万孚生物,0.62,-8.82,,12.24,,10924.8,35.97,,08-19
500,600363,联创光电,0.26,16.54,,5.47,,11559.46,16.5,,08-19
501,300552,万集科技,0.07,-84.09,,0.99,,732.22,-79.06,,08-19
502,600673,东阳光科,0.08,500.0,,5.71,,20840.8,484.85,,08-19
503,600036,招商银行,1.56,11.43,16.63,9.56,-2.22,3925900.0,11.43,,08-19
504,000860,顺鑫农业,0.43,6.06,,3.57,,24459.74,6.04,,08-19
505,000970,中科三环,0.14,2.86,,3.65,,15313.3,0.32,,08-19
506,002003,伟星股份,0.28,-12.5,,7.21,,16314.51,21.71,,08-19
507,600422,昆药集团,0.27,-13.21,,5.92,,21551.79,-13.23,,08-19
508,000531,穗恒运A,0.16,-51.77,,2.84,,11278.62,-51.76,,08-19
509,000813,德展健康,0.19,-502.32,,10.77,,42734.78,-2030.3,,08-19
510,600237,铜峰电子,0.01,-120.82,,0.52,,632.25,-120.82,,08-19
511,300396,迪瑞医疗,0.59,43.9,,8.04,,9113.52,45.94,,08-19
512,600271,航天信息,0.31,-6.06,,6.11,,58117.74,-5.86,,08-19
513,002795,永和智控,0.26,-38.1,,4.9,,3013.92,-13.92,,08-19
514,002222,福晶科技,0.15,93.5,,9.42,,6619.73,99.21,,08-19
515,002823,凯中精密,0.26,-46.94,,7.09,,7477.27,41.83,,08-19
516,300100,双林股份,0.43,4.88,,6.6,,17257.55,5.16,,08-19
517,600793,宜宾纸业,1.25,-701.25,,110.68,,13194.31,-701.22,,08-19
518,002394,联发股份,0.43,-5.48,,4.81,,14073.28,-4.48,10派2,08-19
519,600898,国美通讯,-0.06,-285.15,,-3.88,,-1415.67,-284.76,,08-19
520,600281,太化股份,-0.06,-67.24,,-5.82,,-3115.99,-67.25,,08-19
521,603286,日盈电子,0.25,8.7,,5.15,,1683.9,12.45,,08-19
522,002205,国统股份,-0.04,-68.73,,-0.51,,-469.03,-68.75,,08-19
523,002830,名雕股份,0.08,-55.56,,1.88,,1075.65,17.92,,08-19
524,600548,深高速,0.34,20.57,,5.72,,74173.08,20.63,,08-19
525,600770,综艺股份,0.02,-33.33,,0.58,,2010.81,-37.69,,08-19
526,300190,维尔利,0.17,30.77,,2.39,,7014.21,51.19,,08-19
527,600971,恒源煤电,0.63,952.33,,10.27,,63136.86,1011.71,,08-19
528,601155,新城控股,0.51,13.33,,7.44,,113922.94,33.66,,08-19
529,600023,浙能电力,0.18,-41.94,,4.03,,238268.97,-42.77,,08-19
530,600222,太龙药业,0.0,25.0,,0.15,,229.94,26.12,,08-19
531,002661,克明面业,0.2,11.11,,3.19,,6722.6,8.91,,08-19
532,600525,长园集团,0.2,-18.08,,3.66,,26470.77,-1.97,,08-19
533,300633,开立医疗,0.2,112.84,,9.02,,7364.56,120.62,,08-19
534,603886,元祖股份,0.01,-105.88,,0.32,,343.02,-111.15,,08-19
535,600681,百川能源,0.19,11.76,,8.14,,18206.07,33.57,,08-19
536,600826,兰生股份,0.11,-93.45,,1.2,,4595.38,-93.49,,08-19
537,002154,报喜鸟,-0.03,-62.5,,-1.27,,-3060.26,-68.59,,08-19
538,002191,劲嘉股份,0.23,-14.81,,6.49,,30308.01,-13.92,,08-19
539,600499,科达洁能,0.2,-48.43,,6.67,,27806.59,3.22,,08-19
540,603701,德宏股份,0.41,-24.07,,7.2,,4051.09,15.52,10派1.5转2,08-19
541,300643,万通智控,0.11,10.0,,6.77,,1868.77,23.86,,08-19
542,600699,均胜电子,0.65,80.56,,4.7,,61560.01,151.31,,08-19
543,002335,科华恒盛,1.03,505.88,,8.74,,27719.94,579.93,,08-19
544,300038,梅泰诺,0.69,234.99,,3.38,,17502.64,346.7,,08-19
545,000544,中原环保,0.27,22.73,,3.34,,17543.74,38.37,,08-19
546,000613,*ST东海A,0.0,840.0,,2.29,,171.93,898.85,,08-19
547,300177,中海达,0.06,41.58,,1.52,,2427.01,41.54,,08-19
548,600892,大晟文化,0.06,-76.0,,2.06,,3479.68,-1.66,,08-19
549,002485,希努尔,-0.07,-180.56,,-1.18,,-2320.25,-185.07,,08-19
550,300441,鲍斯股份,0.2,150.0,,6.05,,7327.41,185.6,,08-19
551,002707,众信旅游,0.11,22.58,,5.18,,9525.14,26.58,,08-19
552,002850,科达利,0.68,-24.44,,5.32,,9466.89,0.33,,08-19
553,600713,南京医药,0.13,37.36,,4.19,,11236.77,38.04,,08-19
554,300118,东方日升,0.35,-51.97,,4.99,,27343.92,-43.03,,08-19
555,000559,万向钱潮,0.16,-23.7,,9.96,,44392.33,-8.4,,08-19
556,002430,杭氧股份,0.12,-271.43,,2.87,,9833.8,-275.24,,08-19
557,000793,华闻传媒,0.18,13.21,,3.72,,35950.04,11.46,,08-19
558,603198,迎驾贡酒,0.41,0.0,,8.37,,32947.33,-0.32,,08-19
559,002719,麦趣尔,0.1,-50.0,,0.99,,1135.67,-47.22,,08-19
560,002782,可立克,0.07,-22.05,,3.54,,2920.72,-22.09,,08-19
561,603979,金诚信,0.19,-34.48,,2.99,,11138.21,3.62,,08-19
562,002322,理工环科,0.26,333.33,,3.45,,10380.96,293.86,,08-19
563,600825,新华传媒,0.02,-20.0,,0.82,,2133.5,-17.49,,08-19
564,002443,金洲管道,0.07,-30.0,,1.92,,3844.78,-26.83,,08-19
565,000809,*ST新城,-0.1,7.78,,-2.7,,-8002.65,10.38,,08-18
566,000877,天山股份,0.03,-124.58,,0.43,,2550.73,-124.55,,08-18
567,600105,永鼎股份,0.14,15.7,,5.09,,13233.3,15.98,,08-18
568,002568,百润股份,0.08,-150.0,,4.77,,7817.48,-153.96,,08-18
569,002150,通润装备,0.16,6.67,,4.0,,4300.1,13.04,,08-18
570,600426,华鲁恒升,0.34,-14.25,,6.47,,54551.0,11.33,,08-18
571,002190,成飞集成,0.01,-94.49,,0.16,,282.35,-94.5,,08-18
572,002791,坚朗五金,0.32,-36.0,,4.02,,10169.09,6.02,,08-18
573,300642,透景生命,0.94,8.05,,9.86,,4713.67,20.26,,08-18
574,002866,传艺科技,0.33,6.45,,7.27,,4002.01,18.22,,08-18
575,000088,盐田港,0.08,-3.07,,2.58,,15352.76,-3.01,,08-18
576,300074,华平股份,0.01,14.04,,0.6,,689.78,14.37,,08-18
577,002392,北京利尔,0.07,1.45,,2.77,,8444.92,2.29,,08-18
578,300143,星普医科,0.29,386.13,,3.56,,8110.36,486.47,,08-18
579,002419,天虹股份,0.47,30.56,,6.59,,37484.37,31.36,,08-18
580,601318,中国平安,2.43,6.58,23.29,10.6,-0.78,4342700.0,6.5,10派5,08-18
581,603169,兰石重装,0.01,-34.62,,0.41,,1220.89,-34.74,,08-18
582,002652,扬子新材,0.1,0.0,,7.06,,4978.46,62.09,,08-18
583,300475,聚隆科技,0.15,-41.84,,2.55,,2929.05,-41.86,,08-18
